# 'counter', 'incidence', 'emission', 'azimuth', 'phase', 'reflectance_factor', 'standard_deviation', 'error_estimate', 'quality_flag', 'absolute_time', 'relative_time', 'bandpass_central', 'bandpass_FWHM', 'sample_temperature', 'air_temperature', 'air_humidity'
005771, 30.00, 55.00, 180.00, 85.00, 1.06374, 0.0000000000, 0.76318, 5, 1584133641.0, 44412.0, 905.00, 25.00, 19.30, 20.20, 25.00
005772, 30.00, 60.00, 180.00, 90.00, 1.05277, 0.0000000000, 0.76318, 5, 1584133648.0, 44419.0, 905.00, 25.00, 19.30, 20.20, 25.00
005773, 30.00, 65.00, 180.00, 95.00, 1.03923, 0.0381388253, 0.76318, 5, 1584133655.0, 44426.0, 905.00, 25.00, 19.30, 20.20, 25.00
005774, 30.00, 70.00, 180.00, 100.00, 1.02189, 0.0297373024, 0.76318, 5, 1584133662.0, 44433.0, 905.00, 25.00, 19.30, 20.20, 25.00
005775, 30.00, 75.00, 180.00, 105.00, 0.98654, 0.0304182717, 0.76318, 5, 1584133669.0, 44440.0, 905.00, 25.00, 19.30, 20.20, 25.00
005776, 30.00, 80.00, 180.00, 110.00, 0.92329, 0.0354298176, 0.76318, 5, 1584133677.0, 44448.0, 905.00, 25.00, 19.30, 20.20, 25.00
005777, 30.00, 80.00, 165.00, 108.98, 0.90274, 0.0623064796, 0.76318, 5, 1584133685.0, 44456.0, 905.00, 25.00, 19.30, 20.20, 25.00
005778, 30.00, 75.00, 165.00, 104.03, 0.96590, 0.0324813552, 0.76318, 5, 1584133693.0, 44464.0, 905.00, 25.00, 19.30, 20.20, 25.00
005779, 30.00, 70.00, 165.00, 99.07, 1.00389, 0.0282365033, 0.76318, 5, 1584133700.0, 44471.0, 905.00, 25.00, 19.30, 20.20, 25.00
005780, 30.00, 65.00, 165.00, 94.11, 1.02357, 0.0000000000, 0.76318, 5, 1584133707.0, 44478.0, 905.00, 25.00, 19.30, 20.20, 25.00
005781, 30.00, 60.00, 165.00, 89.15, 1.03853, 0.0000000000, 0.76318, 5, 1584133714.0, 44485.0, 905.00, 25.00, 19.30, 20.20, 25.00
005782, 30.00, 55.00, 165.00, 84.20, 1.05177, 0.0340065215, 0.76318, 5, 1584133721.0, 44492.0, 905.00, 25.00, 19.30, 20.20, 25.00
005783, 30.00, 50.00, 165.00, 79.24, 1.05787, 0.0246335756, 0.76318, 5, 1584133728.0, 44499.0, 905.00, 25.00, 19.30, 20.20, 25.00
005784, 30.00, 45.00, 165.00, 74.28, 1.06315, 0.0222816399, 0.76318, 5, 1584133736.0, 44507.0, 905.00, 25.00, 19.30, 20.20, 25.00
005785, 30.00, 40.00, 165.00, 69.33, 1.06816, 0.0000000000, 0.76318, 5, 1584133743.0, 44514.0, 905.00, 25.00, 19.30, 20.20, 25.00
005786, 30.00, 35.00, 165.00, 64.38, 1.07048, 0.0000000000, 0.76318, 5, 1584133750.0, 44521.0, 905.00, 25.00, 19.30, 20.20, 25.00
005787, 30.00, 30.00, 165.00, 59.43, 1.07144, 0.0180521708, 0.76318, 5, 1584133757.0, 44528.0, 905.00, 25.00, 19.30, 20.20, 25.00
005788, 30.00, 25.00, 165.00, 54.49, 1.07187, 0.0172428658, 0.76318, 5, 1584133764.0, 44535.0, 905.00, 25.00, 19.30, 20.20, 25.00
005789, 30.00, 20.00, 165.00, 49.56, 1.07220, 0.0000000000, 0.76318, 5, 1584133771.0, 44542.0, 905.00, 25.00, 19.30, 20.20, 25.00
005790, 30.00, 15.00, 165.00, 44.64, 1.07109, 0.0198291083, 0.76318, 5, 1584133779.0, 44550.0, 905.00, 25.00, 19.30, 20.20, 25.00
005791, 30.00, 10.00, 165.00, 39.74, 1.07139, 0.0194434811, 0.76318, 5, 1584133786.0, 44557.0, 905.00, 25.00, 19.30, 20.20, 25.00
005792, 30.00, 5.00, 165.00, 34.85, 1.06822, 0.0294479568, 0.76318, 5, 1584133793.0, 44564.0, 905.00, 25.00, 19.30, 20.20, 25.00
005793, 30.00, 0.00, 165.00, 30.00, 1.06508, 0.0192615376, 0.76318, 5, 1584133800.0, 44571.0, 905.00, 25.00, 19.30, 20.20, 25.00
005794, 30.00, 0.00, 150.00, 30.00, 1.06600, 0.0192448911, 0.76318, 5, 1584133809.0, 44580.0, 905.00, 25.00, 19.30, 20.20, 25.00
005795, 30.00, 5.00, 150.00, 34.41, 1.06789, 0.0192842839, 0.76318, 5, 1584133816.0, 44587.0, 905.00, 25.00, 19.30, 20.20, 25.00
005796, 30.00, 10.00, 150.00, 38.95, 1.07011, 0.0194666593, 0.76318, 5, 1584133823.0, 44594.0, 905.00, 25.00, 19.30, 20.20, 25.00
005797, 30.00, 15.00, 150.00, 43.58, 1.06979, 0.0198532156, 0.76318, 5, 1584133831.0, 44602.0, 905.00, 25.00, 19.30, 20.10, 25.00
005798, 30.00, 20.00, 150.00, 48.26, 1.06864, 0.0000000000, 0.76318, 5, 1584133838.0, 44609.0, 905.00, 25.00, 19.30, 20.20, 25.00
005799, 30.00, 25.00, 150.00, 52.99, 1.06642, 0.0000000000, 0.76318, 5, 1584133845.0, 44616.0, 905.00, 25.00, 19.30, 20.20, 25.00
005800, 30.00, 30.00, 150.00, 57.76, 1.06283, 0.0287741370, 0.76318, 5, 1584133852.0, 44623.0, 905.00, 25.00, 19.30, 20.20, 25.00
005801, 30.00, 35.00, 150.00, 62.55, 1.05995, 0.0236277587, 0.76318, 5, 1584133859.0, 44630.0, 905.00, 25.00, 19.30, 20.20, 25.00
005802, 30.00, 40.00, 150.00, 67.35, 1.05581, 0.0253649140, 0.76318, 5, 1584133866.0, 44637.0, 905.00, 25.00, 19.30, 20.20, 25.00
005803, 30.00, 45.00, 150.00, 72.17, 1.04870, 0.0225886605, 0.76318, 5, 1584133874.0, 44645.0, 905.00, 25.00, 19.30, 20.20, 25.00
005804, 30.00, 50.00, 150.00, 77.00, 1.04249, 0.0249968754, 0.76318, 5, 1584133881.0, 44652.0, 905.00, 25.00, 19.30, 20.20, 25.00
005805, 30.00, 55.00, 150.00, 81.83, 1.03424, 0.0345826591, 0.76318, 5, 1584133888.0, 44659.0, 905.00, 25.00, 19.30, 20.20, 25.00
005806, 30.00, 60.00, 150.00, 86.67, 1.01977, 0.0402347198, 0.76318, 5, 1584133895.0, 44666.0, 905.00, 25.00, 19.30, 20.20, 25.00
005807, 30.00, 65.00, 150.00, 91.52, 1.00237, 0.0484280297, 0.76318, 5, 1584133902.0, 44673.0, 905.00, 25.00, 19.30, 20.20, 25.00
005808, 30.00, 70.00, 150.00, 96.36, 0.98107, 0.0329245856, 0.76318, 5, 1584133910.0, 44681.0, 905.00, 25.00, 19.30, 20.20, 25.00
005809, 30.00, 75.00, 150.00, 101.19, 0.94143, 0.0539112059, 0.76318, 5, 1584133917.0, 44688.0, 905.00, 25.00, 19.30, 20.20, 25.00
005810, 30.00, 80.00, 150.00, 106.02, 0.87399, 0.0913467544, 0.76318, 5, 1584133924.0, 44695.0, 905.00, 25.00, 19.30, 20.20, 25.00
005811, 30.00, 80.00, 135.00, 101.41, 0.84930, 0.0940027563, 0.76318, 5, 1584133932.0, 44703.0, 905.00, 25.00, 19.30, 20.20, 25.00
005812, 30.00, 75.00, 135.00, 96.74, 0.91163, 0.0288372796, 0.76318, 5, 1584133940.0, 44711.0, 905.00, 25.00, 19.30, 20.20, 25.00
005813, 30.00, 70.00, 135.00, 92.07, 0.95523, 0.0095917798, 0.76318, 5, 1584133947.0, 44718.0, 905.00, 25.00, 19.30, 20.20, 25.00
005814, 30.00, 65.00, 135.00, 87.39, 0.97900, 0.0206433858, 0.76318, 5, 1584133954.0, 44725.0, 905.00, 25.00, 19.30, 20.20, 25.00
005815, 30.00, 60.00, 135.00, 82.71, 0.99967, 0.0410437289, 0.76318, 5, 1584133961.0, 44732.0, 905.00, 25.00, 19.30, 20.20, 25.00
005816, 30.00, 55.00, 135.00, 78.05, 1.01687, 0.0287191269, 0.76318, 5, 1584133968.0, 44739.0, 905.00, 25.00, 19.30, 20.20, 25.00
005817, 30.00, 50.00, 135.00, 73.39, 1.02699, 0.0310770076, 0.76318, 5, 1584133975.0, 44746.0, 905.00, 25.00, 19.30, 20.20, 25.00
005818, 30.00, 45.00, 135.00, 68.75, 1.03615, 0.0280005686, 0.76318, 5, 1584133982.0, 44753.0, 905.00, 25.00, 19.30, 20.20, 25.00
005819, 30.00, 40.00, 135.00, 64.14, 1.04509, 0.0209226907, 0.76318, 5, 1584133990.0, 44761.0, 905.00, 25.00, 19.30, 20.20, 25.00
005820, 30.00, 35.00, 135.00, 59.56, 1.05065, 0.0364116133, 0.76318, 5, 1584133997.0, 44768.0, 905.00, 25.00, 19.30, 20.20, 25.00
005821, 30.00, 30.00, 135.00, 55.02, 1.05529, 0.0224476699, 0.76318, 5, 1584134004.0, 44775.0, 905.00, 25.00, 19.30, 20.20, 25.00
005822, 30.00, 25.00, 135.00, 50.55, 1.06004, 0.0174352716, 0.76318, 5, 1584134011.0, 44782.0, 905.00, 25.00, 19.30, 20.20, 25.00
005823, 30.00, 20.00, 135.00, 46.14, 1.06311, 0.0205356283, 0.76318, 5, 1584134018.0, 44789.0, 905.00, 25.00, 19.30, 20.20, 25.00
005824, 30.00, 15.00, 135.00, 41.84, 1.06511, 0.0162813416, 0.76318, 5, 1584134025.0, 44796.0, 905.00, 25.00, 19.30, 20.20, 25.00
005825, 30.00, 10.00, 135.00, 37.68, 1.06850, 0.0159184973, 0.76318, 5, 1584134033.0, 44804.0, 905.00, 25.00, 19.30, 20.20, 25.00
005826, 30.00, 5.00, 135.00, 33.70, 1.06780, 0.0157467916, 0.76318, 5, 1584134040.0, 44811.0, 905.00, 25.00, 19.30, 20.20, 25.00
005827, 30.00, 0.00, 135.00, 30.00, 1.06675, 0.0192312926, 0.76318, 5, 1584134047.0, 44818.0, 905.00, 25.00, 19.30, 20.20, 25.00
005828, 30.00, 0.00, 120.00, 30.00, 1.06767, 0.0192146983, 0.76318, 5, 1584134056.0, 44827.0, 905.00, 25.00, 19.30, 20.20, 25.00
005829, 30.00, 5.00, 120.00, 32.76, 1.06805, 0.0157430730, 0.76318, 5, 1584134063.0, 44834.0, 905.00, 25.00, 19.30, 20.20, 25.00
005830, 30.00, 10.00, 120.00, 35.96, 1.06722, 0.0159375249, 0.76318, 5, 1584134070.0, 44841.0, 905.00, 25.00, 19.30, 20.20, 25.00
005831, 30.00, 15.00, 120.00, 39.48, 1.06450, 0.0199518591, 0.76318, 5, 1584134077.0, 44848.0, 905.00, 25.00, 19.30, 20.20, 25.00
005832, 30.00, 20.00, 120.00, 43.26, 1.06062, 0.0000000000, 0.76318, 5, 1584134085.0, 44856.0, 905.00, 25.00, 19.30, 20.20, 25.00
005833, 30.00, 25.00, 120.00, 47.22, 1.05505, 0.0214547582, 0.76318, 5, 1584134092.0, 44863.0, 905.00, 25.00, 19.30, 20.20, 25.00
005834, 30.00, 30.00, 120.00, 51.32, 1.04871, 0.0184433788, 0.76318, 5, 1584134099.0, 44870.0, 905.00, 25.00, 19.30, 20.20, 25.00
005835, 30.00, 35.00, 120.00, 55.53, 1.04257, 0.0240216705, 0.76318, 5, 1584134106.0, 44877.0, 905.00, 25.00, 19.30, 20.20, 25.00
005836, 30.00, 40.00, 120.00, 59.82, 1.03482, 0.0000000000, 0.76318, 5, 1584134113.0, 44884.0, 905.00, 25.00, 19.30, 20.20, 25.00
005837, 30.00, 45.00, 120.00, 64.18, 1.02513, 0.0000000000, 0.76318, 5, 1584134121.0, 44892.0, 905.00, 25.00, 19.30, 20.20, 25.00
005838, 30.00, 50.00, 120.00, 68.58, 1.01448, 0.0256871307, 0.76318, 5, 1584134128.0, 44899.0, 905.00, 25.00, 19.30, 20.20, 25.00
005839, 30.00, 55.00, 120.00, 73.03, 1.00314, 0.0000000000, 0.76318, 5, 1584134135.0, 44906.0, 905.00, 25.00, 19.30, 20.20, 25.00
005840, 30.00, 60.00, 120.00, 77.50, 0.98593, 0.0339789331, 0.76318, 5, 1584134142.0, 44913.0, 905.00, 25.00, 19.30, 20.20, 25.00
005841, 30.00, 65.00, 120.00, 81.99, 0.96444, 0.0286203680, 0.76318, 5, 1584134149.0, 44920.0, 905.00, 25.00, 19.30, 20.20, 25.00
005842, 30.00, 70.00, 120.00, 86.49, 0.93875, 0.0208681135, 0.76318, 5, 1584134156.0, 44927.0, 905.00, 25.00, 19.30, 20.20, 25.00
005843, 30.00, 75.00, 120.00, 90.99, 0.89726, 0.0542170239, 0.76318, 5, 1584134164.0, 44935.0, 905.00, 25.00, 19.30, 20.20, 25.00
005844, 30.00, 80.00, 120.00, 95.50, 0.83001, 0.0385452355, 0.76318, 5, 1584134171.0, 44942.0, 905.00, 25.00, 19.30, 20.20, 25.00
005845, 30.00, 80.00, 105.00, 88.69, 0.81920, 0.0416312500, 0.76318, 5, 1584134180.0, 44951.0, 905.00, 25.00, 19.30, 20.20, 25.00
005846, 30.00, 75.00, 105.00, 84.31, 0.88092, 0.0220401866, 0.76318, 5, 1584134187.0, 44958.0, 905.00, 25.00, 19.30, 20.20, 25.00
005847, 30.00, 70.00, 105.00, 79.95, 0.92428, 0.0277866962, 0.76318, 5, 1584134194.0, 44965.0, 905.00, 25.00, 19.30, 20.20, 25.00
005848, 30.00, 65.00, 105.00, 75.60, 0.95096, 0.0202045591, 0.76318, 5, 1584134201.0, 44972.0, 905.00, 25.00, 19.30, 20.20, 25.00
005849, 30.00, 60.00, 105.00, 71.28, 0.97337, 0.0344174841, 0.76318, 5, 1584134208.0, 44979.0, 905.00, 25.00, 19.30, 20.20, 25.00
005850, 30.00, 55.00, 105.00, 67.00, 0.99263, 0.0360325058, 0.76318, 5, 1584134215.0, 44986.0, 905.00, 25.00, 19.30, 20.20, 25.00
005851, 30.00, 50.00, 105.00, 62.77, 1.00588, 0.0000000000, 0.76318, 5, 1584134222.0, 44993.0, 905.00, 25.00, 19.30, 20.20, 25.00
005852, 30.00, 45.00, 105.00, 58.61, 1.01767, 0.0285089588, 0.76318, 5, 1584134230.0, 45001.0, 905.00, 25.00, 19.30, 20.20, 25.00
005853, 30.00, 40.00, 105.00, 54.53, 1.02891, 0.0212517267, 0.76318, 5, 1584134237.0, 45008.0, 905.00, 25.00, 19.30, 20.20, 25.00
005854, 30.00, 35.00, 105.00, 50.57, 1.03725, 0.0000000000, 0.76318, 5, 1584134244.0, 45015.0, 905.00, 25.00, 19.30, 20.20, 25.00
005855, 30.00, 30.00, 105.00, 46.74, 1.04475, 0.0226741622, 0.76318, 5, 1584134251.0, 45022.0, 905.00, 25.00, 19.30, 20.20, 25.00
005856, 30.00, 25.00, 105.00, 43.10, 1.05209, 0.0000000000, 0.76318, 5, 1584134258.0, 45029.0, 905.00, 25.00, 19.30, 20.20, 25.00
005857, 30.00, 20.00, 105.00, 39.69, 1.05767, 0.0206411877, 0.76318, 5, 1584134265.0, 45036.0, 905.00, 25.00, 19.30, 20.20, 25.00
005858, 30.00, 15.00, 105.00, 36.58, 1.06250, 0.0163212012, 0.76318, 5, 1584134272.0, 45043.0, 905.00, 25.00, 19.30, 20.20, 25.00
005859, 30.00, 10.00, 105.00, 33.86, 1.06816, 0.0000000000, 0.76318, 5, 1584134280.0, 45051.0, 905.00, 25.00, 19.30, 20.20, 25.00
005860, 30.00, 5.00, 105.00, 31.63, 1.06931, 0.0157245066, 0.76318, 5, 1584134287.0, 45058.0, 905.00, 25.00, 19.30, 20.20, 25.00
005861, 30.00, 0.00, 105.00, 30.00, 0.62856, 0.0000000000, 0.76318, 5, 1584134294.0, 45065.0, 905.00, 25.00, 19.30, 20.20, 25.00
005862, 45.00, 80.00, 90.00, 82.95, 0.83299, 0.0670256190, 0.76318, 5, 1584134352.0, 45123.0, 905.00, 25.00, 19.30, 20.20, 25.00
005863, 45.00, 75.00, 90.00, 79.45, 0.88610, 0.0273283667, 0.76318, 5, 1584134359.0, 45130.0, 905.00, 25.00, 19.30, 20.20, 25.00
005864, 45.00, 70.00, 90.00, 76.00, 0.91854, 0.0223046555, 0.76318, 5, 1584134366.0, 45137.0, 905.00, 25.00, 19.30, 20.20, 25.00
005865, 45.00, 65.00, 90.00, 72.61, 0.94475, 0.0180447026, 0.76318, 5, 1584134374.0, 45145.0, 905.00, 25.00, 19.30, 20.10, 25.00
005866, 45.00, 60.00, 90.00, 69.30, 0.96390, 0.0000000000, 0.76318, 5, 1584134381.0, 45152.0, 905.00, 25.00, 19.30, 20.20, 25.00
005867, 45.00, 55.00, 90.00, 66.07, 0.97588, 0.0000000000, 0.76318, 5, 1584134388.0, 45159.0, 905.00, 25.00, 19.30, 20.20, 25.00
005868, 45.00, 50.00, 90.00, 62.97, 0.98739, 0.0323233466, 0.76318, 5, 1584134395.0, 45166.0, 905.00, 25.00, 19.30, 20.20, 25.00
005869, 45.00, 45.00, 90.00, 60.00, 0.99831, 0.0000000000, 0.76318, 5, 1584134402.0, 45173.0, 905.00, 25.00, 19.30, 20.20, 25.00
005870, 45.00, 40.00, 90.00, 57.20, 1.00513, 0.0266437783, 0.76318, 5, 1584134409.0, 45180.0, 905.00, 25.00, 19.30, 20.10, 25.00
005871, 45.00, 35.00, 90.00, 54.60, 1.01187, 0.0000000000, 0.76318, 5, 1584134417.0, 45188.0, 905.00, 25.00, 19.30, 20.10, 25.00
005872, 45.00, 30.00, 90.00, 52.24, 1.01817, 0.0232659260, 0.76318, 5, 1584134424.0, 45195.0, 905.00, 25.00, 19.30, 20.10, 25.00
005873, 45.00, 25.00, 90.00, 50.14, 1.02272, 0.0000000000, 0.76318, 5, 1584134431.0, 45202.0, 905.00, 25.00, 19.30, 20.10, 25.00
005874, 45.00, 20.00, 90.00, 48.36, 1.02584, 0.0212817429, 0.76318, 5, 1584134438.0, 45209.0, 905.00, 25.00, 19.30, 20.10, 25.00
005875, 45.00, 15.00, 90.00, 46.92, 1.02934, 0.0168470074, 0.76318, 5, 1584134445.0, 45216.0, 905.00, 25.00, 19.30, 20.10, 25.00
005876, 45.00, 10.00, 90.00, 45.86, 1.03160, 0.0164879067, 0.76318, 5, 1584134452.0, 45223.0, 905.00, 25.00, 19.30, 20.10, 25.00
005877, 45.00, 5.00, 90.00, 45.22, 1.03285, 0.0000000000, 0.76318, 5, 1584134460.0, 45231.0, 905.00, 25.00, 19.30, 20.10, 25.00
005878, 45.00, 0.00, 90.00, 45.00, 1.02764, 0.0000000000, 0.76318, 5, 1584134467.0, 45238.0, 905.00, 25.00, 19.30, 20.10, 25.00
005879, 45.00, 0.00, 75.00, 45.00, 1.02731, 0.0163052340, 0.76318, 5, 1584134476.0, 45247.0, 905.00, 25.00, 19.30, 20.10, 25.00
005880, 45.00, 5.00, 75.00, 43.92, 1.03157, 0.0000000000, 0.76318, 5, 1584134483.0, 45254.0, 905.00, 25.00, 19.30, 20.10, 25.00
005881, 45.00, 10.00, 75.00, 43.27, 1.02936, 0.0202372573, 0.76318, 5, 1584134490.0, 45261.0, 905.00, 25.00, 19.30, 20.10, 25.00
005882, 45.00, 15.00, 75.00, 43.08, 1.02593, 0.0000000000, 0.76318, 5, 1584134497.0, 45268.0, 905.00, 25.00, 19.30, 20.10, 25.00
005883, 45.00, 20.00, 75.00, 43.36, 1.02178, 0.0213662166, 0.76318, 5, 1584134504.0, 45275.0, 905.00, 25.00, 19.30, 20.10, 25.00
005884, 45.00, 25.00, 75.00, 44.09, 1.01757, 0.0000000000, 0.76318, 5, 1584134512.0, 45283.0, 905.00, 25.00, 19.30, 20.10, 25.00
005885, 45.00, 30.00, 75.00, 45.26, 1.01142, 0.0234212122, 0.76318, 5, 1584134519.0, 45290.0, 905.00, 25.00, 19.30, 20.10, 25.00
005886, 45.00, 35.00, 75.00, 46.83, 1.00443, 0.0249338568, 0.76318, 5, 1584134526.0, 45297.0, 905.00, 25.00, 19.30, 20.10, 25.00
005887, 45.00, 40.00, 75.00, 48.75, 0.99706, 0.0000000000, 0.76318, 5, 1584134533.0, 45304.0, 905.00, 25.00, 19.30, 20.10, 25.00
005888, 45.00, 45.00, 75.00, 50.99, 0.98873, 0.0000000000, 0.76318, 5, 1584134540.0, 45311.0, 905.00, 25.00, 19.30, 20.10, 25.00
005889, 45.00, 50.00, 75.00, 53.51, 0.97633, 0.0326893699, 0.76318, 5, 1584134547.0, 45318.0, 905.00, 25.00, 19.30, 20.10, 25.00
005890, 45.00, 55.00, 75.00, 56.26, 0.96350, 0.0303099869, 0.76318, 5, 1584134554.0, 45325.0, 905.00, 25.00, 19.30, 20.10, 25.00
005891, 45.00, 60.00, 75.00, 59.20, 0.94988, 0.0431952291, 0.76318, 5, 1584134561.0, 45332.0, 905.00, 25.00, 19.30, 20.10, 25.00
005892, 45.00, 65.00, 75.00, 62.31, 0.92860, 0.0248879903, 0.76318, 5, 1584134568.0, 45339.0, 905.00, 25.00, 19.30, 20.10, 25.00
005893, 45.00, 70.00, 75.00, 65.55, 0.89978, 0.0237255944, 0.76318, 5, 1584134576.0, 45347.0, 905.00, 25.00, 19.30, 20.10, 25.00
005894, 45.00, 75.00, 75.00, 68.91, 0.86446, 0.0381744231, 0.76318, 5, 1584134583.0, 45354.0, 905.00, 25.00, 19.30, 20.10, 25.00
005895, 45.00, 80.00, 75.00, 72.36, 0.80611, 0.0521600696, 0.76318, 5, 1584134590.0, 45361.0, 905.00, 25.00, 19.30, 20.10, 25.00
005896, 45.00, 80.00, 60.00, 61.90, 0.78598, 0.0357812064, 0.76318, 5, 1584134599.0, 45370.0, 905.00, 25.00, 19.30, 20.10, 25.00
005897, 45.00, 75.00, 60.00, 58.36, 0.84803, 0.0424913096, 0.76318, 5, 1584134606.0, 45377.0, 905.00, 25.00, 19.30, 20.20, 25.00
005898, 45.00, 70.00, 60.00, 54.97, 0.88593, 0.0103421109, 0.76318, 5, 1584134613.0, 45384.0, 905.00, 25.00, 19.30, 20.10, 25.00
005899, 45.00, 65.00, 60.00, 51.74, 0.91690, 0.0250194282, 0.76318, 5, 1584134620.0, 45391.0, 905.00, 25.00, 19.30, 20.20, 25.00
005900, 45.00, 60.00, 60.00, 48.72, 0.93957, 0.0356556287, 0.76318, 5, 1584134627.0, 45398.0, 905.00, 25.00, 19.30, 20.20, 25.00
005901, 45.00, 55.00, 60.00, 45.96, 0.95465, 0.0305908083, 0.76318, 5, 1584134635.0, 45406.0, 905.00, 25.00, 19.30, 20.10, 25.00
005902, 45.00, 50.00, 60.00, 43.50, 0.96936, 0.0000000000, 0.76318, 5, 1584134642.0, 45413.0, 905.00, 25.00, 19.30, 20.20, 25.00
005903, 45.00, 45.00, 60.00, 41.41, 0.98274, 0.0000000000, 0.76318, 5, 1584134649.0, 45420.0, 905.00, 25.00, 19.30, 20.10, 25.00
005904, 45.00, 40.00, 60.00, 39.74, 0.99153, 0.0000000000, 0.76318, 5, 1584134656.0, 45427.0, 905.00, 25.00, 19.30, 20.10, 25.00
005905, 45.00, 35.00, 60.00, 38.55, 0.99998, 0.0000000000, 0.76318, 5, 1584134663.0, 45434.0, 905.00, 25.00, 19.30, 20.10, 25.00
005906, 45.00, 30.00, 60.00, 37.89, 1.00868, 0.0000000000, 0.76318, 5, 1584134670.0, 45441.0, 905.00, 25.00, 19.30, 20.10, 25.00
005907, 45.00, 25.00, 60.00, 37.79, 1.01477, 0.0000000000, 0.76318, 5, 1584134678.0, 45449.0, 905.00, 25.00, 19.30, 20.10, 25.00
005908, 45.00, 20.00, 60.00, 38.24, 1.02025, 0.0000000000, 0.76318, 5, 1584134685.0, 45456.0, 905.00, 25.00, 19.30, 20.10, 25.00
005909, 45.00, 15.00, 60.00, 39.24, 1.02531, 0.0207143875, 0.76318, 5, 1584134692.0, 45463.0, 905.00, 25.00, 19.30, 20.10, 25.00
005910, 45.00, 10.00, 60.00, 40.73, 1.02825, 0.0000000000, 0.76318, 5, 1584134699.0, 45470.0, 905.00, 25.00, 19.30, 20.10, 25.00
005911, 45.00, 5.00, 60.00, 42.67, 1.03234, 0.0162877499, 0.76318, 5, 1584134706.0, 45477.0, 905.00, 25.00, 19.30, 20.10, 25.00
005912, 45.00, 0.00, 60.00, 45.00, 1.02848, 0.0000000000, 0.76318, 5, 1584134713.0, 45484.0, 905.00, 25.00, 19.30, 20.10, 25.00
005913, 45.00, 0.00, 45.00, 45.00, 1.02982, 0.0162654522, 0.76318, 5, 1584134722.0, 45493.0, 905.00, 25.00, 19.30, 20.10, 25.00
005914, 45.00, 5.00, 45.00, 41.58, 1.03242, 0.0000000000, 0.76318, 5, 1584134729.0, 45500.0, 905.00, 25.00, 19.30, 20.20, 25.00
005915, 45.00, 10.00, 45.00, 38.45, 1.02911, 0.0000000000, 0.76318, 5, 1584134737.0, 45508.0, 905.00, 25.00, 19.30, 20.10, 25.00
005916, 45.00, 15.00, 45.00, 35.67, 1.02505, 0.0000000000, 0.76318, 5, 1584134744.0, 45515.0, 905.00, 25.00, 19.30, 20.10, 25.00
005917, 45.00, 20.00, 45.00, 33.33, 1.01980, 0.0000000000, 0.76318, 5, 1584134751.0, 45522.0, 905.00, 25.00, 19.30, 20.20, 25.00
005918, 45.00, 25.00, 45.00, 31.55, 1.01524, 0.0000000000, 0.76318, 5, 1584134758.0, 45529.0, 905.00, 25.00, 19.30, 20.10, 25.00
005919, 45.00, 30.00, 45.00, 30.42, 1.00868, 0.0000000000, 0.76318, 5, 1584134765.0, 45536.0, 905.00, 25.00, 19.30, 20.10, 25.00
005920, 45.00, 35.00, 45.00, 30.00, 0.99998, 0.0000000000, 0.76318, 5, 1584134773.0, 45544.0, 905.00, 25.00, 19.30, 20.10, 25.00
005921, 45.00, 40.00, 45.00, 30.34, 0.99098, 0.0000000000, 0.76318, 5, 1584134780.0, 45551.0, 905.00, 25.00, 19.30, 20.10, 25.00
005922, 45.00, 45.00, 45.00, 31.40, 0.98095, 0.0000000000, 0.76318, 5, 1584134787.0, 45558.0, 905.00, 25.00, 19.30, 20.20, 25.00
005923, 45.00, 50.00, 45.00, 33.12, 0.96712, 0.0330007820, 0.76318, 5, 1584134794.0, 45565.0, 905.00, 25.00, 19.30, 20.10, 25.00
005924, 45.00, 55.00, 45.00, 35.40, 0.95229, 0.0000000000, 0.76318, 5, 1584134801.0, 45572.0, 905.00, 25.00, 19.30, 20.10, 25.00
005925, 45.00, 60.00, 45.00, 38.13, 0.93535, 0.0358166458, 0.76318, 5, 1584134808.0, 45579.0, 905.00, 25.00, 19.30, 20.20, 25.00
005926, 45.00, 65.00, 45.00, 41.24, 0.91157, 0.0199248940, 0.76318, 5, 1584134815.0, 45586.0, 905.00, 25.00, 19.30, 20.10, 25.00
005927, 45.00, 70.00, 45.00, 44.63, 0.87959, 0.0283911774, 0.76318, 5, 1584134823.0, 45594.0, 905.00, 25.00, 19.30, 20.20, 25.00
005928, 45.00, 75.00, 45.00, 48.24, 0.83975, 0.0422124753, 0.76318, 5, 1584134830.0, 45601.0, 905.00, 25.00, 19.30, 20.10, 25.00
005929, 45.00, 80.00, 45.00, 52.03, 0.77474, 0.0232934517, 0.76318, 5, 1584134837.0, 45608.0, 905.00, 25.00, 19.30, 20.10, 25.00
005930, 45.00, 80.00, 30.00, 43.46, 0.76317, 0.0368506741, 0.76318, 5, 1584134846.0, 45617.0, 905.00, 25.00, 19.30, 20.20, 25.00
005931, 45.00, 75.00, 30.00, 39.24, 0.83205, 0.0622256383, 0.76318, 5, 1584134853.0, 45624.0, 905.00, 25.00, 19.30, 20.20, 25.00
005932, 45.00, 70.00, 30.00, 35.19, 0.87555, 0.0337939640, 0.76318, 5, 1584134860.0, 45631.0, 905.00, 25.00, 19.30, 20.20, 25.00
005933, 45.00, 65.00, 30.00, 31.37, 0.90894, 0.0202191340, 0.76318, 5, 1584134867.0, 45638.0, 905.00, 25.00, 19.30, 20.20, 25.00
